Experiment ID,Library ID,Gene ID,Gene name,Expression level,Expression level unit,Read count,UMI count,Expression p-value,Anat. entity ID,Anat. entity name,Stage ID,Stage name,Sex,Strain,Species
SRP012682,SRX199093,ENSG00000023330,ALAS1,2.951253,TPM,931,0,6.18E-12,UBERON:0000178,blood,HsapDv:0000237,third decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199102,ENSG00000023330,ALAS1,28.441517,TPM,1014.9998,0,2.51E-13,UBERON:0001511,skin of leg,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199104,ENSG00000023330,ALAS1,57.641135,TPM,2747.9963,0,5.70E-12,UBERON:0002245,cerebellar hemisphere,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199108,ENSG00000023330,ALAS1,27.312747,TPM,1091.999337,0,6.14E-12,UBERON:0002046,thyroid gland,HsapDv:0000237,third decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199118,ENSG00000023330,ALAS1,34.074458,TPM,1000.0004,0,5.90E-12,UBERON:0001120,left lobe of thyroid gland,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199127,ENSG00000023330,ALAS1,10.669487,TPM,685.00014,0,6.76E-10,UBERON:0001882,nucleus accumbens,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199131,ENSG00000023330,ALAS1,17.013345,TPM,1033.00059,0,1.25E-11,UBERON:0001874,putamen,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199145,ENSG00000023330,ALAS1,38.65616,TPM,2304.00356,0,<= 2.49e-18,UBERON:0002098,apex of heart,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199146,ENSG00000023330,ALAS1,39.476558,TPM,2711.99993,0,<= 7.48e-17,UBERON:0001388,gastrocnemius,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199149,ENSG00000023330,ALAS1,41.272474,TPM,1985.9989,0,1.10E-13,UBERON:0009835,anterior cingulate cortex,HsapDv:0000238,fourth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199154,ENSG00000023330,ALAS1,16.27461,TPM,2047.00006,0,2.49E-13,UBERON:0000178,blood,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199155,ENSG00000023330,ALAS1,89.512279,TPM,5666.005,0,<= 1.45e-20,UBERON:0002084,heart left ventricle,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199168,ENSG00000023330,ALAS1,7.81983,TPM,321.0003,0,4.44E-12,UBERON:0001898,hypothalamus,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199175,ENSG00000023330,ALAS1,29.965582,TPM,1599.00021,0,3.06E-13,UBERON:0001954,Ammon's horn,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199179,ENSG00000023330,ALAS1,66.291299,TPM,1533.00089,0,5.72E-12,UBERON:0002245,cerebellar hemisphere,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199181,ENSG00000023330,ALAS1,3.681353,TPM,1268.9995,0,1.58E-12,UBERON:0000178,blood,HsapDv:0000238,fourth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199187,ENSG00000023330,ALAS1,3.35564,TPM,1066.99973,0,5.09E-12,UBERON:0000178,blood,HsapDv:0000237,third decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199220,ENSG00000023330,ALAS1,49.461736,TPM,2331.00344,0,7.40E-13,UBERON:0009834,dorsolateral prefrontal cortex,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199254,ENSG00000023330,ALAS1,41.588713,TPM,2035.0003,0,2.90E-13,UBERON:0009834,dorsolateral prefrontal cortex,HsapDv:0000238,fourth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199265,ENSG00000023330,ALAS1,19.620721,TPM,1135.00015,0,2.97E-12,UBERON:0002046,thyroid gland,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199278,ENSG00000023330,ALAS1,59.458686,TPM,3944.006,0,<= 8.46e-20,UBERON:0002084,heart left ventricle,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199283,ENSG00000023330,ALAS1,26.63503,TPM,688.00094,0,6.61E-11,UBERON:0002810,right frontal lobe,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199289,ENSG00000023330,ALAS1,26.161982,TPM,2188.0006,0,2.07E-14,UBERON:0008952,upper lobe of left lung,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199293,ENSG00000023330,ALAS1,19.294635,TPM,766.0006,0,2.31E-12,UBERON:0009835,anterior cingulate cortex,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199299,ENSG00000023330,ALAS1,10.37705,TPM,936.99975,0,5.33E-13,UBERON:0009835,anterior cingulate cortex,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199301,ENSG00000023330,ALAS1,11.25987,TPM,617,0,4.28E-13,UBERON:0002038,substantia nigra,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199308,ENSG00000023330,ALAS1,68.46424,TPM,5133,0,<= 7.74e-20,UBERON:0001388,gastrocnemius,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199314,ENSG00000023330,ALAS1,29.890662,TPM,1574.99906,0,8.35E-12,UBERON:0001119,right lobe of thyroid gland,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199332,ENSG00000023330,ALAS1,20.526603,TPM,1235,0,9.94E-12,UBERON:0009835,anterior cingulate cortex,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199341,ENSG00000023330,ALAS1,60.779586,TPM,1851.99734,0,1.02E-13,UBERON:0001388,gastrocnemius,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199356,ENSG00000023330,ALAS1,13.134171,TPM,1838.00035,0,<= 1.81e-15,UBERON:0000178,blood,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199361,ENSG00000023330,ALAS1,26.405543,TPM,952.0004,0,9.68E-14,UBERON:0001120,left lobe of thyroid gland,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199365,ENSG00000023330,ALAS1,45.848271,TPM,1248.99969,0,<= 4.09e-15,UBERON:0009835,anterior cingulate cortex,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199374,ENSG00000023330,ALAS1,25.231926,TPM,1801.99976,0,1.08E-13,UBERON:0001511,skin of leg,HsapDv:0000237,third decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199385,ENSG00000023330,ALAS1,34.160468,TPM,1566.000216,0,7.12E-13,UBERON:0009834,dorsolateral prefrontal cortex,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199393,ENSG00000023330,ALAS1,57.540494,TPM,1542.0002,0,1.40E-13,UBERON:0008952,upper lobe of left lung,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199401,ENSG00000023330,ALAS1,44.118067,TPM,2683.99651,0,<= 7.43e-16,UBERON:0008952,upper lobe of left lung,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199409,ENSG00000023330,ALAS1,8.638031,TPM,453.99938,0,3.23E-11,UBERON:0001873,caudate nucleus,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199411,ENSG00000023330,ALAS1,22.587251,TPM,1433.99986,0,2.23E-10,UBERON:0001882,nucleus accumbens,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199417,ENSG00000023330,ALAS1,32.46439,TPM,1376.99883,0,1.66E-13,UBERON:0001120,left lobe of thyroid gland,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199426,ENSG00000023330,ALAS1,3.344151,TPM,1391.99935,0,2.48E-12,UBERON:0000178,blood,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199427,ENSG00000023330,ALAS1,7.408626,TPM,349.00003,0,2.28E-12,UBERON:0006469,C1 segment of cervical spinal cord,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199435,ENSG00000023330,ALAS1,17.923695,TPM,1257.00069,0,9.27E-12,UBERON:0001511,skin of leg,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199440,ENSG00000023330,ALAS1,28.512231,TPM,1153.999935,0,<= 3.47e-16,UBERON:0001388,gastrocnemius,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199445,ENSG00000023330,ALAS1,41.729293,TPM,2191.00067,0,3.80E-13,UBERON:0009834,dorsolateral prefrontal cortex,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199448,ENSG00000023330,ALAS1,40.234136,TPM,1586.99985,0,2.40E-13,UBERON:0009835,anterior cingulate cortex,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199454,ENSG00000023330,ALAS1,37.127378,TPM,2588.9972,0,1.51E-11,UBERON:0002245,cerebellar hemisphere,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199475,ENSG00000023330,ALAS1,27.638087,TPM,919.0001,0,<= 3.10e-26,UBERON:0002810,right frontal lobe,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199483,ENSG00000023330,ALAS1,22.585545,TPM,1138.0005,0,3.80E-12,UBERON:0002046,thyroid gland,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199484,ENSG00000023330,ALAS1,60.839031,TPM,1328.9995,0,1.01E-10,UBERON:0002245,cerebellar hemisphere,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199489,ENSG00000023330,ALAS1,31.622802,TPM,1455.9999,0,5.69E-12,UBERON:0001120,left lobe of thyroid gland,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199498,ENSG00000023330,ALAS1,11.960002,TPM,740.9999,0,9.81E-12,UBERON:0001876,amygdala,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199500,ENSG00000023330,ALAS1,14.67804,TPM,607.99999,0,5.24E-12,UBERON:0001876,amygdala,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199505,ENSG00000023330,ALAS1,26.925156,TPM,1601.9991,0,2.22E-11,UBERON:0001120,left lobe of thyroid gland,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199508,ENSG00000023330,ALAS1,72.629545,TPM,3824.99667,0,<= 2.82e-21,UBERON:0002084,heart left ventricle,HsapDv:0000237,third decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199518,ENSG00000023330,ALAS1,30.976556,TPM,1234.0004,0,1.23E-11,UBERON:0001120,left lobe of thyroid gland,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199521,ENSG00000023330,ALAS1,19.737688,TPM,1165.00025,0,5.47E-12,UBERON:0001873,caudate nucleus,HsapDv:0000238,fourth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199532,ENSG00000023330,ALAS1,12.049786,TPM,646.99961,0,1.32E-12,UBERON:0001874,putamen,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199537,ENSG00000023330,ALAS1,51.5626,TPM,3966.00238,0,<= 1.43e-15,UBERON:0001388,gastrocnemius,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199550,ENSG00000023330,ALAS1,0.409854,TPM,1326.9997,0,<= 7.29e-15,UBERON:0000178,blood,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199561,ENSG00000023330,ALAS1,0.295306,TPM,518.00059,0,1.81E-13,UBERON:0000178,blood,HsapDv:0000237,third decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199563,ENSG00000023330,ALAS1,24.422229,TPM,998.0005,0,4.24E-14,UBERON:0002810,right frontal lobe,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199567,ENSG00000023330,ALAS1,30.289103,TPM,1194.0002,0,5.40E-14,UBERON:0002038,substantia nigra,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199571,ENSG00000023330,ALAS1,25.097762,TPM,1638.00028,0,2.00E-12,UBERON:0002038,substantia nigra,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199573,ENSG00000023330,ALAS1,6.189604,TPM,466.9998,0,2.24E-11,UBERON:0001876,amygdala,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199576,ENSG00000023330,ALAS1,41.974577,TPM,2356.9998,0,2.72E-13,UBERON:0002046,thyroid gland,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199583,ENSG00000023330,ALAS1,37.914848,TPM,3229.9983,0,<= 1.01e-16,UBERON:0002084,heart left ventricle,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199589,ENSG00000023330,ALAS1,70.768222,TPM,5471.99704,0,<= 7.75e-21,UBERON:0002084,heart left ventricle,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199592,ENSG00000023330,ALAS1,59.16935,TPM,1929.0006,0,6.67E-11,UBERON:0002245,cerebellar hemisphere,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199600,ENSG00000023330,ALAS1,36.06075,TPM,1676.9998,0,5.81E-12,UBERON:0001898,hypothalamus,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199602,ENSG00000023330,ALAS1,16.213446,TPM,888.00022,0,4.71E-11,UBERON:0001873,caudate nucleus,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199610,ENSG00000023330,ALAS1,39.72981,TPM,1969.99633,0,1.55E-13,UBERON:0008952,upper lobe of left lung,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199614,ENSG00000023330,ALAS1,27.597794,TPM,984.99924,0,3.36E-13,UBERON:0001898,hypothalamus,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199624,ENSG00000023330,ALAS1,24.601956,TPM,1216.0005,0,<= 8.93e-16,UBERON:0001511,skin of leg,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199630,ENSG00000023330,ALAS1,1.53106,TPM,2175.0005,0,<= 1.04e-20,UBERON:0000178,blood,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199645,ENSG00000023330,ALAS1,21.101993,TPM,989.9996,0,8.63E-13,UBERON:0002038,substantia nigra,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199664,ENSG00000023330,ALAS1,0.401584,TPM,568.00042,0,3.31E-14,UBERON:0000178,blood,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199671,ENSG00000023330,ALAS1,1.736601,TPM,755.0003,0,9.53E-14,UBERON:0000178,blood,HsapDv:0000237,third decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199681,ENSG00000023330,ALAS1,6.089957,TPM,1320.99972,0,<= 3.38e-15,UBERON:0000178,blood,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199695,ENSG00000023330,ALAS1,6.257046,TPM,217.0003,0,3.40E-10,UBERON:0001954,Ammon's horn,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199698,ENSG00000023330,ALAS1,3.059349,TPM,963.9996,0,1.81E-11,UBERON:0000178,blood,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199702,ENSG00000023330,ALAS1,20.841111,TPM,1499.9993,0,1.83E-11,UBERON:0001873,caudate nucleus,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199708,ENSG00000023330,ALAS1,14.501234,TPM,922.9991,0,6.11E-12,UBERON:0001874,putamen,HsapDv:0000238,fourth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199722,ENSG00000023330,ALAS1,13.791204,TPM,839.00035,0,3.65E-11,UBERON:0001873,caudate nucleus,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199728,ENSG00000023330,ALAS1,8.708329,TPM,497.00057,0,6.28E-12,UBERON:0002038,substantia nigra,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199736,ENSG00000023330,ALAS1,6.960815,TPM,3529.0045,0,<= 1.68e-23,UBERON:0000178,blood,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199741,ENSG00000023330,ALAS1,25.073969,TPM,1190.9999,0,8.05E-13,UBERON:0001954,Ammon's horn,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199748,ENSG00000023330,ALAS1,58.684909,TPM,2540.002,0,<= 7.01e-16,UBERON:0008952,upper lobe of left lung,HsapDv:0000237,third decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199752,ENSG00000023330,ALAS1,21.652679,TPM,825.0008,0,1.76E-13,UBERON:0001511,skin of leg,HsapDv:0000240,sixth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199759,ENSG00000023330,ALAS1,79.455725,TPM,2830.006,0,2.57E-12,UBERON:0002245,cerebellar hemisphere,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199762,ENSG00000023330,ALAS1,32.224202,TPM,1497.9996,0,4.29E-14,UBERON:0001119,right lobe of thyroid gland,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199787,ENSG00000023330,ALAS1,83.230424,TPM,4269.0036,0,2.82E-12,UBERON:0002245,cerebellar hemisphere,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199788,ENSG00000023330,ALAS1,14.321199,TPM,988.9997,0,5.03E-14,UBERON:0001898,hypothalamus,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199794,ENSG00000023330,ALAS1,61.100985,TPM,1839.000066,0,2.33E-11,UBERON:0002245,cerebellar hemisphere,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199801,ENSG00000023330,ALAS1,10.478473,TPM,2089.9997,0,5.71E-14,UBERON:0000178,blood,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199819,ENSG00000023330,ALAS1,18.83451,TPM,1011,0,2.77E-12,UBERON:0001511,skin of leg,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199831,ENSG00000023330,ALAS1,50.725956,TPM,2981.99449,0,<= 4.20e-18,UBERON:0001388,gastrocnemius,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199835,ENSG00000023330,ALAS1,13.952671,TPM,814.00024,0,6.34E-13,UBERON:0001876,amygdala,HsapDv:0000238,fourth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX203419,ENSG00000023330,ALAS1,19.265369,TPM,499.9999,0,5.63E-14,UBERON:0007610,tibial artery,HsapDv:0000238,fourth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX203421,ENSG00000023330,ALAS1,12.478022,TPM,1931,0,3.44E-11,UBERON:0000178,blood,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX203429,ENSG00000023330,ALAS1,41.707647,TPM,678.9996,0,<= 9.50e-17,UBERON:0001388,gastrocnemius,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX203435,ENSG00000023330,ALAS1,26.317021,TPM,888.0001,0,1.52E-13,UBERON:0007610,tibial artery,HsapDv:0000237,third decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX203439,ENSG00000023330,ALAS1,27.928022,TPM,707.0004,0,1.40E-13,UBERON:0002190,subcutaneous adipose tissue,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX203441,ENSG00000023330,ALAS1,19.009095,TPM,847.00057,0,2.28E-10,UBERON:0001323,tibial nerve,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX203443,ENSG00000023330,ALAS1,57.87863,TPM,2062.00105,0,<= 2.95e-18,UBERON:0001388,gastrocnemius,HsapDv:0000237,third decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX203444,ENSG00000023330,ALAS1,65.87589,TPM,2618.9967,0,9.82E-12,UBERON:0002245,cerebellar hemisphere,HsapDv:0000240,sixth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX203449,ENSG00000023330,ALAS1,29.974675,TPM,1358.9998,0,7.99E-13,UBERON:0006469,C1 segment of cervical spinal cord,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX203463,ENSG00000023330,ALAS1,29.205233,TPM,870.0002,0,<= 1.98e-15,UBERON:0001388,gastrocnemius,HsapDv:0000238,fourth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX203466,ENSG00000023330,ALAS1,18.883399,TPM,122.99998,0,5.23E-13,UBERON:0002810,right frontal lobe,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX203468,ENSG00000023330,ALAS1,20.19939,TPM,374.99991,0,6.19E-10,UBERON:0006469,C1 segment of cervical spinal cord,HsapDv:0000240,sixth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX203472,ENSG00000023330,ALAS1,31.138951,TPM,1288.0005,0,3.72E-13,UBERON:0001323,tibial nerve,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX203474,ENSG00000023330,ALAS1,19.589932,TPM,372.0002,0,<= 2.59e-15,UBERON:0007610,tibial artery,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX203485,ENSG00000023330,ALAS1,69.422378,TPM,4287.9936,0,<= 2.81e-18,UBERON:0002084,heart left ventricle,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX203487,ENSG00000023330,ALAS1,17.213815,TPM,208,0,1.80E-14,UBERON:0006469,C1 segment of cervical spinal cord,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX203497,ENSG00000023330,ALAS1,42.528167,TPM,922.99987,0,<= 7.30e-16,UBERON:0002190,subcutaneous adipose tissue,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX203499,ENSG00000023330,ALAS1,17.391551,TPM,908.9997,0,4.82E-13,UBERON:0001388,gastrocnemius,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX203501,ENSG00000023330,ALAS1,29.526954,TPM,1452,0,1.11E-14,UBERON:0001388,gastrocnemius,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX203502,ENSG00000023330,ALAS1,29.594198,TPM,227.00025,0,<= 7.10e-15,UBERON:0001511,skin of leg,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX203504,ENSG00000023330,ALAS1,8.648767,TPM,431.99996,0,1.85E-12,UBERON:0002038,substantia nigra,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX203508,ENSG00000023330,ALAS1,21.494759,TPM,798.9995,0,2.07E-12,UBERON:0001511,skin of leg,HsapDv:0000238,fourth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX203510,ENSG00000023330,ALAS1,20.811582,TPM,356.9996,0,1.03E-13,UBERON:0001511,skin of leg,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX203515,ENSG00000023330,ALAS1,56.379452,TPM,1938.9985,0,<= 3.04e-18,UBERON:0001388,gastrocnemius,HsapDv:0000237,third decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX203523,ENSG00000023330,ALAS1,10.947654,TPM,615.9999,0,<= 9.18e-15,UBERON:0002084,heart left ventricle,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX203540,ENSG00000023330,ALAS1,27.784112,TPM,833.0009,0,8.20E-13,UBERON:0002190,subcutaneous adipose tissue,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX203549,ENSG00000023330,ALAS1,55.169308,TPM,1659.0004,0,<= 4.92e-19,UBERON:0001388,gastrocnemius,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX203550,ENSG00000023330,ALAS1,23.37729,TPM,889.0005,0,2.75E-12,UBERON:0001388,gastrocnemius,HsapDv:0000240,sixth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX203553,ENSG00000023330,ALAS1,53.099912,TPM,2051.00032,0,<= 8.97e-16,UBERON:0002190,subcutaneous adipose tissue,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX203554,ENSG00000023330,ALAS1,51.756857,TPM,2893.00116,0,<= 2.37e-16,UBERON:0002084,heart left ventricle,HsapDv:0000240,sixth decade stage (human),female,confidential_restricted_data,Homo sapiens
