Gene name,Expression level,Read count,Strain,Time_min,Expression_combined
ALAS1,0.003491996983910663,0.04751001995446548,confidential_restricted_data,625,0.025501008469188072
ALAS1,0.024787406999716516,0.0741753258274601,confidential_restricted_data,626,0.04948136641358831
ALAS1,0.017194780342989407,0.04547029703401288,confidential_restricted_data,627,0.031332538688501145
ALAS1,0.016344449539241013,0.04129146566209382,confidential_restricted_data,628,0.028817957600667417
ALAS1,0.010257206487394456,0.024277409978486406,confidential_restricted_data,629,0.017267308232940433
ALAS1,0.008164386487983769,0.1751157634357211,confidential_restricted_data,630,0.09164007496185243
ALAS1,0.02985667103826815,0.05880299723180638,confidential_restricted_data,631,0.044329834135037265
ALAS1,0.07010907956317415,0.12591414229366382,confidential_restricted_data,632,0.09801161092841898
ALAS1,0.025759339551491053,0.04059500578938441,confidential_restricted_data,633,0.03317717267043773
ALAS1,0.09498417591655356,0.14034147380969253,confidential_restricted_data,634,0.11766282486312304
ALAS1,0.038419778757488865,0.07407584328641721,confidential_restricted_data,635,0.05624781102195304
ALAS1,0.09950474946214777,0.21192978095707557,confidential_restricted_data,636,0.15571726520961165
ALAS1,0.016979170712054317,0.048753743250123015,confidential_restricted_data,637,0.032866456981088664
ALAS1,0.07300256835519309,0.09104018436482397,confidential_restricted_data,638,0.08202137636000853
ALAS1,0.012377128138973114,0.10352709809746169,confidential_restricted_data,639,0.0579521131182174
ALAS1,0.02238430481934058,0.04984823029703302,confidential_restricted_data,640,0.036116267558186796
ALAS1,0.060577450052469416,0.14790270859214594,confidential_restricted_data,641,0.10424007932230768
ALAS1,0.016537822162776418,0.040047741868948945,confidential_restricted_data,642,0.02829278201586268
ALAS1,0.02290030087552444,0.024426622845329524,confidential_restricted_data,643,0.023663461860426983
ALAS1,0.014771784855315093,0.09561706450189367,confidential_restricted_data,644,0.05519442467860438
ALAS1,0.04977713747353422,0.033331631097524954,confidential_restricted_data,645,0.041554384285529586
ALAS1,0.031345348145236936,0.04372914113364775,confidential_restricted_data,646,0.037537244639442344
ALAS1,0.0332746803920004,0.03472463541578959,confidential_restricted_data,647,0.03399965790389499
ALAS1,0.022593387538905118,0.04168946646946601,confidential_restricted_data,648,0.03214142700418556
ALAS1,0.06914348110942509,0.10213420073897264,confidential_restricted_data,649,0.08563884092419886
ALAS1,0.07872098702267505,0.12984402851905807,confidential_restricted_data,650,0.10428250777086656
ALAS1,0.035725748784158566,0.06716077937260331,confidential_restricted_data,651,0.05144326407838094
ALAS1,0.034804266263282306,0.04283366891755637,confidential_restricted_data,652,0.038818967590419334
ALAS1,0.022442854208330414,0.005671354547801554,confidential_restricted_data,653,0.014057104378065984
ALAS1,0.024018882946208606,0.018208031738895566,confidential_restricted_data,654,0.021113457342552086
ALAS1,0.03712008387826017,0.063628654165689,confidential_restricted_data,655,0.050374369021974584
ALAS1,0.02328899701041591,0.018058799967533977,confidential_restricted_data,656,0.020673898488974943
ALAS1,0.08296825543601537,0.21287450939354327,confidential_restricted_data,657,0.1479213824147793
ALAS1,0.020443363053526453,0.009899997833442685,confidential_restricted_data,658,0.015171680443484568
ALAS1,0.050759790926334286,0.04547033534053716,confidential_restricted_data,659,0.04811506313343572
ALAS1,0.020656219405701746,0.0447738446236134,confidential_restricted_data,660,0.03271503201465757
ALAS1,0.03518955882347376,0.0717874214756673,confidential_restricted_data,661,0.05348849014957053
ALAS1,0.03527009013140054,0.010845236194421928,confidential_restricted_data,662,0.023057663162911232
ALAS1,0.010185875130504094,0.021043711997720312,confidential_restricted_data,663,0.015614793564112203
ALAS1,0.02557021480953938,0.0393014740624161,confidential_restricted_data,664,0.032435844435977745
ALAS1,0.024752043116072323,0.01731253912582372,confidential_restricted_data,665,0.021032291120948024
ALAS1,0.06734806791040264,0.09601497974144538,confidential_restricted_data,666,0.081681523825924
ALAS1,0.012939018561678457,0.030197475853768474,confidential_restricted_data,667,0.021568247207723466
ALAS1,0.03310233400386549,0.04099300062690865,confidential_restricted_data,668,0.03704766731538707
ALAS1,0.0658988013721278,0.08208542907125409,confidential_restricted_data,669,0.07399211522169094
ALAS1,0.02782473095436603,0.043778909765972256,confidential_restricted_data,670,0.03580182036016914
ALAS1,0.06342049599918058,0.10158692836125262,confidential_restricted_data,671,0.0825037121802166
ALAS1,0.06181205545775514,0.14347540319420193,confidential_restricted_data,672,0.10264372932597854
ALAS1,0.05544627616377093,0.01681508164674972,confidential_restricted_data,673,0.036130678905260324
ALAS1,0.016571435157535522,0.030844277536340264,confidential_restricted_data,674,0.023707856346937894
ALAS1,0.06698454050383473,0.06596682470927026,confidential_restricted_data,675,0.0664756826065525
ALAS1,0.06109418981727,0.15899702972703192,confidential_restricted_data,676,0.11004560977215096
ALAS1,0.008451745437656616,0.02527236125320938,confidential_restricted_data,677,0.016862053345432997
ALAS1,0.045556095267919317,0.06626535193037147,confidential_restricted_data,678,0.055910723599145395
ALAS1,0.03831073143366408,0.08860249814754374,confidential_restricted_data,679,0.06345661479060391
ALAS1,0.02609679524052928,0.025073321199783224,confidential_restricted_data,680,0.02558505822015625
ALAS1,0.02536035604620087,0.04949997523756823,confidential_restricted_data,681,0.03743016564188455
ALAS1,0.03131110281851386,0.04840551953235992,confidential_restricted_data,682,0.039858311175436895
ALAS1,0.03413079918889629,0.04333115773833206,confidential_restricted_data,683,0.038730978463614174
ALAS1,0.024759003558069682,0.03989851805738461,confidential_restricted_data,684,0.03232876080772715
ALAS1,0.019464940715932282,0.04049543718303372,confidential_restricted_data,685,0.029980188949483004
ALAS1,0.01947780052772988,0.038953239399931776,confidential_restricted_data,686,0.02921551996383083
ALAS1,0.022696460044229417,0.05596732493277889,confidential_restricted_data,687,0.039331892488504154
ALAS1,0.022731676623268363,0.04149042343111587,confidential_restricted_data,688,0.03211105002719212
ALAS1,0.0323116028829183,0.03586885229101247,confidential_restricted_data,689,0.03409022758696539
ALAS1,0.02911146781872696,0.03492360547274865,confidential_restricted_data,690,0.0320175366457378
ALAS1,0.03500646638474657,0.04333116122074336,confidential_restricted_data,691,0.039168813802744964
ALAS1,0.03125281450597884,0.06591708343874883,confidential_restricted_data,692,0.04858494897236383
ALAS1,0.020790676175131827,0.025471323350371198,confidential_restricted_data,693,0.023130999762751514
ALAS1,0.022072971146965534,0.034824136861350954,confidential_restricted_data,694,0.028448554004158244
ALAS1,0.04156402070597842,0.07860297797407191,confidential_restricted_data,695,0.060083499340025166
ALAS1,0.0594737493397101,0.1307892425031582,confidential_restricted_data,696,0.09513149592143416
ALAS1,0.023627776045704492,0.03731156653809687,confidential_restricted_data,697,0.03046967129190068
ALAS1,0.018985864223735795,0.011591439825089424,confidential_restricted_data,698,0.01528865202441261
ALAS1,0.03392752003125866,0.056564309229268,confidential_restricted_data,699,0.045245914630263326
ALAS1,0.06043247357854781,0.06367837802415395,confidential_restricted_data,700,0.06205542580135088
ALAS1,0.041695809226136284,0.053529656426047546,confidential_restricted_data,701,0.047612732826091915
ALAS1,0.07870032006679954,0.1379532560408829,confidential_restricted_data,702,0.10832678805384122
ALAS1,0.0626615479426119,0.15407183055362703,confidential_restricted_data,703,0.10836668924811946
ALAS1,0.042897354927131384,0.032684899063179125,confidential_restricted_data,704,0.03779112699515526
ALAS1,0.03378696868348643,0.04134124673160153,confidential_restricted_data,705,0.03756410770754398
ALAS1,0.023296546670834244,0.04139094571570007,confidential_restricted_data,706,0.03234374619326716
ALAS1,0.03329906110056583,0.07153870467582618,confidential_restricted_data,707,0.052418882888196
ALAS1,0.03242690526327306,0.013979396413051688,confidential_restricted_data,708,0.023203150838162375
ALAS1,0.03320378017054002,0.06084272015225897,confidential_restricted_data,709,0.047023250161399494
ALAS1,0.023245251135453834,0.02626733590983679,confidential_restricted_data,710,0.02475629352264531
ALAS1,0.029985845201082544,0.021292491480964803,confidential_restricted_data,711,0.02563916834102367
ALAS1,0.02601957888501968,0.017561302689473708,confidential_restricted_data,712,0.021790440787246693
ALAS1,0.032522887985971,0.013631170008857014,confidential_restricted_data,713,0.023077028997414005
ALAS1,0.02734205088853395,0.03875426088568813,confidential_restricted_data,714,0.03304815588711104
ALAS1,0.13449046505912965,0.18282654042162896,confidential_restricted_data,715,0.1586585027403793
ALAS1,0.028516284160039748,0.07253366739275771,confidential_restricted_data,716,0.05052497577639873
ALAS1,0.017744091191926638,0.04731106283217695,confidential_restricted_data,717,0.03252757701205179
ALAS1,0.022228881694430835,0.042435629306172576,confidential_restricted_data,718,0.03233225550030171
ALAS1,0.02961160527667802,0.01014876388452931,confidential_restricted_data,719,0.019880184580603665
ALAS1,0.036809571758398926,0.07820498811142094,confidential_restricted_data,720,0.057507279934909936
ALAS1,0.027431088738013948,0.05223609783476351,confidential_restricted_data,721,0.03983359328638873
ALAS1,0.02457396741711233,0.040644744572469214,confidential_restricted_data,722,0.03260935599479077
ALAS1,0.017803787880199592,0.04402759572159902,confidential_restricted_data,723,0.030915691800899307
ALAS1,0.039194711160124074,0.04218695529024169,confidential_restricted_data,724,0.04069083322518288
ALAS1,0.04115776658070097,0.060245719936175356,confidential_restricted_data,725,0.05070174325843817
ALAS1,0.03664029241980896,0.04591809483048728,confidential_restricted_data,726,0.04127919362514812
ALAS1,0.03916925261298369,0.06114121752412049,confidential_restricted_data,727,0.05015523506855209
ALAS1,0.0230844507936535,0.029849231241537582,confidential_restricted_data,728,0.02646684101759554
ALAS1,0.013309118388356744,0.013432175276526466,confidential_restricted_data,729,0.013370646832441605
ALAS1,0.029686832421217627,0.014078856567164805,confidential_restricted_data,730,0.021882844494191214
ALAS1,0.045600227967169955,0.06507134254343232,confidential_restricted_data,731,0.05533578525530114
ALAS1,0.03500509992495321,0.022536204329388448,confidential_restricted_data,732,0.02877065212717083
ALAS1,0.015323283716559477,0.01925275015348106,confidential_restricted_data,733,0.01728801693502027
ALAS1,0.03253636336335474,0.042137176708170625,confidential_restricted_data,734,0.03733677003576268
ALAS1,0.03948673116283439,0.07482203945477478,confidential_restricted_data,735,0.05715438530880458
ALAS1,0.04044064464883255,0.020396980460861813,confidential_restricted_data,736,0.03041881255484718
ALAS1,0.01896433619459874,0.031391446934183345,confidential_restricted_data,737,0.02517789156439104
ALAS1,0.01712793399216927,0.06079298136917418,confidential_restricted_data,738,0.038960457680671724
ALAS1,0.05681803293492412,0.07969747148831716,confidential_restricted_data,739,0.06825775221162064
ALAS1,0.029255046695296386,0.023182889599925413,confidential_restricted_data,740,0.026218968147610898
ALAS1,0.021407653729804577,0.04074424203813195,confidential_restricted_data,741,0.031075947883968263
ALAS1,0.013955537702503533,0.057260791488907184,confidential_restricted_data,742,0.03560816459570536
ALAS1,0.009106562311900702,0.01636733310152082,confidential_restricted_data,743,0.012736947706710761
ALAS1,0.039236556446398986,0.07382707673784325,confidential_restricted_data,744,0.056531816592121115
ALAS1,0.07736195712989523,0.09392561753537364,confidential_restricted_data,745,0.08564378733263443
ALAS1,0.07996126305646344,0.1572062265812504,confidential_restricted_data,746,0.11858374481885692
ALAS1,0.041863616716272235,0.05387784531969767,confidential_restricted_data,747,0.047870731017984954
ALAS1,0.03422463222243641,0.024028607113337486,confidential_restricted_data,748,0.029126619667886947
ALAS1,0.029931946086744418,0.05094268749470331,confidential_restricted_data,749,0.04043731679072386
ALAS1,0.03263930652805004,0.04512209271825558,confidential_restricted_data,750,0.03888069962315281
ALAS1,0.03360986423684231,0.02746128062342326,confidential_restricted_data,751,0.030535572430132787
ALAS1,0.02178803014849583,0.03462511755314639,confidential_restricted_data,752,0.028206573850821107
ALAS1,0.018082908550364554,0.005870350474101693,confidential_restricted_data,753,0.011976629512233123
ALAS1,0.002278797452723497,0.03895328765620262,confidential_restricted_data,754,0.02061604255446306
ALAS1,0.028718691466030084,0.00880550780160872,confidential_restricted_data,755,0.0187620996338194
ALAS1,0.028750208663560116,0.03557036884879616,confidential_restricted_data,756,0.03216028875617814
ALAS1,0.060292477916440886,0.029998445600842683,confidential_restricted_data,757,0.045145461758641786
ALAS1,0.028780046828110053,0.038256780522197026,confidential_restricted_data,758,0.03351841367515354
ALAS1,0.0029504345967289246,0.04701257093267606,confidential_restricted_data,759,0.02498150276470249
ALAS1,0.02133117509491961,0.0339784108906543,confidential_restricted_data,760,0.027654792992786954
ALAS1,0.09611004537360282,0.11472056149205803,confidential_restricted_data,761,0.10541530343283043
ALAS1,0.058922245688072056,0.1484999824262601,confidential_restricted_data,762,0.10371111405716608
ALAS1,0.06608424110375154,0.10347733444001048,confidential_restricted_data,763,0.084780787771881
ALAS1,0.08737636730469903,0.14586371250068,confidential_restricted_data,764,0.11662003990268952
ALAS1,0.029078784160339148,0.0894482067061839,confidential_restricted_data,765,0.05926349543326152
ALAS1,0.018903629930860585,0.030645210320105983,confidential_restricted_data,766,0.024774420125483282
ALAS1,0.03334094590758848,0.041888433044013774,confidential_restricted_data,767,0.03761468947580113
ALAS1,0.02235780196638091,0.015720605544560947,confidential_restricted_data,768,0.019039203755470926
ALAS1,0.036403845774023204,0.02621756280012633,confidential_restricted_data,769,0.03131070428707477
ALAS1,0.07581414261311405,0.15775336861729045,confidential_restricted_data,770,0.11678375561520224
ALAS1,0.02151209628771748,0.029898946642717954,confidential_restricted_data,771,0.025705521465217717
ALAS1,0.04960390486257101,0.08621466344397691,confidential_restricted_data,772,0.06790928415327396
ALAS1,0.02225706118517376,0.004875375319986958,confidential_restricted_data,773,0.013566218252580359
ALAS1,0.008401448699355664,0.07114069292373278,confidential_restricted_data,774,0.03977107081154422
ALAS1,0.03978160384497307,0.05382810703410019,confidential_restricted_data,775,0.04680485543953663
ALAS1,0.023826958219158888,0.029103008706351612,confidential_restricted_data,776,0.02646498346275525
ALAS1,0.06978512559868484,0.07979696746151792,confidential_restricted_data,777,0.07479104653010138
ALAS1,0.03466659753489886,0.05581807674433547,confidential_restricted_data,778,0.045242337139617166
ALAS1,0.01570368887761273,0.010049260449018629,confidential_restricted_data,779,0.012876474663315679
ALAS1,0.02219006633214996,0.006119096625695185,confidential_restricted_data,780,0.014154581478922573
ALAS1,0.019613632140142237,0.016218088395488692,confidential_restricted_data,781,0.017915860267815463
ALAS1,0.028961892566885545,0.010745707834796099,confidential_restricted_data,782,0.01985380020084082
ALAS1,0.04410946703895626,0.03338143853386106,confidential_restricted_data,783,0.03874545278640866
ALAS1,0.025666894534515792,0.04323162395609435,confidential_restricted_data,784,0.03444925924530507
ALAS1,0.028563376124977842,0.06372813969165586,confidential_restricted_data,785,0.04614575790831685
ALAS1,0.02116998074324021,0.007860304762229786,confidential_restricted_data,786,0.014515142752734998
ALAS1,0.04522612456898493,0.01273565222292636,confidential_restricted_data,787,0.028980888395955643
ALAS1,0.07638457430772669,0.14461972553673846,confidential_restricted_data,788,0.11050214992223258
ALAS1,0.026564652630758932,0.03562009867710906,confidential_restricted_data,789,0.031092375653933996
ALAS1,0.04818032441513569,0.06134016768158642,confidential_restricted_data,790,0.05476024604836106
ALAS1,0.014170746137969058,0.025371852251536854,confidential_restricted_data,791,0.019771299194752956
ALAS1,0.032596709149969504,0.060942222592795005,confidential_restricted_data,792,0.046769465871382254
ALAS1,0.07602382892228056,0.03701303235217307,confidential_restricted_data,793,0.056518430637226814
ALAS1,0.036264718370768334,0.06238490599566504,confidential_restricted_data,794,0.04932481218321669
ALAS1,0.020493535241592076,0.03855524257245822,confidential_restricted_data,795,0.029524388907025148
ALAS1,0.047761483530499624,0.10402461776245173,confidential_restricted_data,796,0.07589305064647567
ALAS1,0.030576228885315967,0.06910101975201301,confidential_restricted_data,797,0.04983862431866449
ALAS1,0.05651302737258246,0.15128610249995092,confidential_restricted_data,798,0.10389956493626669
ALAS1,0.009549089298020551,0.052683888168927995,confidential_restricted_data,799,0.031116488733474272
ALAS1,0.05210094786034456,0.27237458736224485,confidential_restricted_data,800,0.16223776761129471
ALAS1,0.02565328502610939,0.08432407229993291,confidential_restricted_data,801,0.05498867866302115
ALAS1,0.04345786332126395,0.11034246604816887,confidential_restricted_data,802,0.07690016468471642
ALAS1,0.016602430202155904,0.038356231721538236,confidential_restricted_data,803,0.02747933096184707
ALAS1,0.02104123651825738,0.03845579485552831,confidential_restricted_data,804,0.029748515686892844
ALAS1,0.07278845212948351,0.22476513312300728,confidential_restricted_data,805,0.14877679262624538
ALAS1,0.031870073496279495,0.10322860570047346,confidential_restricted_data,806,0.06754933959837647
ALAS1,0.025998234088440368,0.07203617011469744,confidential_restricted_data,807,0.0490172021015689
ALAS1,0.05015933663701555,0.16486731552778094,confidential_restricted_data,808,0.10751332608239825
ALAS1,0.014863575983554884,0.0398984737810124,confidential_restricted_data,809,0.02738102488228364
ALAS1,0.017667335911807434,0.03935123274499404,confidential_restricted_data,810,0.028509284328400736
ALAS1,0.042163739669869346,0.14889809168586987,confidential_restricted_data,811,0.09553091567786962
ALAS1,0.007853608501274036,0.03517235560424077,confidential_restricted_data,812,0.021512982052757403
ALAS1,0.014534510669023457,0.08049349946988993,confidential_restricted_data,813,0.047514005069456695
ALAS1,0.027252174720162323,0.07865274909383305,confidential_restricted_data,814,0.052952461906997685
ALAS1,0.03104930061905155,0.07860304264742458,confidential_restricted_data,815,0.054826171633238066
ALAS1,0.025977289289732208,0.1191484539250494,confidential_restricted_data,816,0.0725628716073908
ALAS1,0.020721468160234124,0.025521119841986083,confidential_restricted_data,817,0.023121294001110106
ALAS1,0.02939313817592089,0.0671110669563469,confidential_restricted_data,818,0.048252102566133895
ALAS1,0.051271796584593986,0.24386817242482958,confidential_restricted_data,819,0.1475699845047118
ALAS1,0.034138687769666526,0.025322139835280453,confidential_restricted_data,820,0.029730413802473488
ALAS1,0.03591319928352381,0.05323117547126788,confidential_restricted_data,821,0.04457218737739584
ALAS1,0.02420743403851872,0.054126616345657574,confidential_restricted_data,822,0.039167025192088145
ALAS1,0.04572621651819616,0.047908020264350336,confidential_restricted_data,823,0.04681711839127325
ALAS1,0.012662476320904467,0.007611561098072935,confidential_restricted_data,824,0.010137018709488702
ALAS1,0.025560558573506222,0.02989898942662819,confidential_restricted_data,825,0.027729774000067205
ALAS1,0.013645080672169452,0.08715978987030729,confidential_restricted_data,826,0.05040243527123837
ALAS1,0.03796856798525015,0.13860011891439608,confidential_restricted_data,827,0.08828434344982311
ALAS1,0.026514885230958123,0.06362858750238701,confidential_restricted_data,828,0.04507173636667257
ALAS1,0.030002115773170662,0.08138892691212177,confidential_restricted_data,829,0.055695521342646215
ALAS1,0.03773055607833387,0.18222948398947725,confidential_restricted_data,830,0.10998002003390556
ALAS1,0.03263520355587472,0.09919881158237062,confidential_restricted_data,831,0.06591700756912267
ALAS1,0.021396448999018738,0.04288338581119873,confidential_restricted_data,832,0.032139917405108735
ALAS1,0.03071491676995194,0.031689942813582866,confidential_restricted_data,833,0.031202429791767405
ALAS1,0.03096972619225964,0.1225809065507614,confidential_restricted_data,834,0.07677531637151051
ALAS1,0.03368931531099731,0.04233616915205946,confidential_restricted_data,835,0.03801274223152838
ALAS1,0.02645173586645007,0.019551265932373708,confidential_restricted_data,836,0.023001500899411886
ALAS1,0.016485034419768906,0.030446199717929657,confidential_restricted_data,837,0.02346561706884928
ALAS1,0.0772652702193283,0.30232302951674406,confidential_restricted_data,838,0.18979414986803617
ALAS1,0.07122312632865462,0.30272115220851165,confidential_restricted_data,839,0.18697213926858314
ALAS1,0.01658493807968284,0.04860452690086861,confidential_restricted_data,840,0.032594732490275724
ALAS1,0.027636249322764078,0.043331121421757095,confidential_restricted_data,841,0.035483685372260584
ALAS1,0.06662107776758132,0.2508330858624076,confidential_restricted_data,842,0.15872708181499445
ALAS1,0.016826039790513978,0.08322964594647698,confidential_restricted_data,843,0.05002784286849548
ALAS1,0.027206983343911396,0.0903933440772355,confidential_restricted_data,844,0.05880016371057345
ALAS1,0.031749878926392874,0.05502210199390682,confidential_restricted_data,845,0.04338599046014985
ALAS1,0.07703765107147141,0.21650624648820585,confidential_restricted_data,846,0.14677194877983862
ALAS1,0.03256462668598683,0.041490438206489524,confidential_restricted_data,847,0.03702753244623817
ALAS1,0.028090620557224243,0.06596681973439698,confidential_restricted_data,848,0.04702872014581061
ALAS1,0.0322952101557917,0.05442508884315266,confidential_restricted_data,849,0.04336014949947218
ALAS1,0.018324213852926513,0.02149142273391226,confidential_restricted_data,850,0.019907818293419387
ALAS1,0.029144017346092108,0.08616488983677913,confidential_restricted_data,851,0.05765445359143562
ALAS1,0.03042616980371424,0.027511066667804254,confidential_restricted_data,852,0.028968618235759247
ALAS1,0.05244071970472052,0.16203190639955012,confidential_restricted_data,853,0.10723631305213532
ALAS1,0.04571662375487909,0.06860352247395274,confidential_restricted_data,854,0.05716007311441591
ALAS1,0.0249047225430096,0.047112010192321384,confidential_restricted_data,855,0.036008366367665495
ALAS1,0.04479092688517476,0.11382488779359866,confidential_restricted_data,856,0.07930790733938671
ALAS1,0.005105677018408779,0.08492109689289562,confidential_restricted_data,857,0.0450133869556522
ALAS1,0.01837058246842097,0.03537134406823098,confidential_restricted_data,858,0.026870963268325977
ALAS1,0.051340432147448545,0.08128943143640834,confidential_restricted_data,859,0.06631493179192843
ALAS1,0.03405891334393904,0.044077383258442,confidential_restricted_data,860,0.03906814830119052
ALAS1,0.011161588500479885,0.06447437267407573,confidential_restricted_data,861,0.037817980587277804
ALAS1,0.012529764452367392,0.013481929979205776,confidential_restricted_data,862,0.013005847215786584
ALAS1,0.017054528394821335,0.018705523544595225,confidential_restricted_data,863,0.01788002596970828
ALAS1,0.015077650293319875,0.0360678462273633,confidential_restricted_data,864,0.025572748260341588
ALAS1,0.04134068177486251,0.20784976400071745,confidential_restricted_data,865,0.12459522288778999
ALAS1,0.019817845424544827,0.07427483125292009,confidential_restricted_data,866,0.04704633833873246
ALAS1,0.024199596954480398,0.03566983750994259,confidential_restricted_data,867,0.029934717232211493
ALAS1,0.01606939711089729,0.06422562701996956,confidential_restricted_data,868,0.040147512065433426
ALAS1,0.030317286550872534,0.09397537970036288,confidential_restricted_data,869,0.06214633312561771
ALAS1,0.03344961718551045,0.08477183974968029,confidential_restricted_data,870,0.059110728467595366
ALAS1,0.04386714976573227,0.10904902337143232,confidential_restricted_data,871,0.0764580865685823
ALAS1,0.03244884766146226,0.020446750088160975,confidential_restricted_data,872,0.02644779887481162
ALAS1,0.06530461291772478,0.19516425501807383,confidential_restricted_data,873,0.1302344339678993
ALAS1,0.02016814894939649,0.012785419362788878,confidential_restricted_data,874,0.01647678415609268
ALAS1,0.027681944887948402,0.125366717187334,confidential_restricted_data,875,0.0765243310376412
ALAS1,0.051909156066719093,0.10820349584843093,confidential_restricted_data,876,0.08005632595757502
ALAS1,0.0360062227405343,0.16979264902276447,confidential_restricted_data,877,0.10289943588164939
ALAS1,0.07606646821630568,0.3101337949883077,confidential_restricted_data,878,0.19310013160230668
ALAS1,0.019049648315404653,0.04731102999801328,confidential_restricted_data,879,0.03318033915670897
ALAS1,0.01635947939936952,0.028108048974344057,confidential_restricted_data,880,0.02223376418685679
ALAS1,0.04041972619728956,0.059797986813053636,confidential_restricted_data,881,0.0501088565051716
ALAS1,0.021944880810718173,0.0657677700794654,confidential_restricted_data,882,0.043856325445091784
ALAS1,0.022937733011634123,0.017163317801696026,confidential_restricted_data,883,0.020050525406665076
ALAS1,0.06657500376129734,0.22347133230514307,confidential_restricted_data,884,0.1450231680332202
ALAS1,0.10243337339651332,0.7250380870079964,confidential_restricted_data,885,0.41373573020225485
ALAS1,0.02022177381369721,0.08298092765417386,confidential_restricted_data,886,0.051601350733935535
ALAS1,0.0553619209240999,0.06522057879217986,confidential_restricted_data,887,0.060291249858139884
ALAS1,0.03199353631224506,0.07616530349749263,confidential_restricted_data,888,0.05407941990486885
ALAS1,0.024065459943827555,0.02233719347846846,confidential_restricted_data,889,0.02320132671114801
ALAS1,0.03454878977865655,0.04149044815623609,confidential_restricted_data,890,0.03801961896744632
ALAS1,0.007673422633903969,0.05407685268820636,confidential_restricted_data,891,0.030875137661055166
ALAS1,0.01371508628761262,0.04905226450137628,confidential_restricted_data,892,0.03138367539449445
ALAS1,0.01296016096412536,0.07875221870020539,confidential_restricted_data,893,0.04585618983216538
ALAS1,0.02747574478777265,0.0720361502152043,confidential_restricted_data,894,0.04975594750148848
ALAS1,0.046499202823404376,0.07203615966746355,confidential_restricted_data,895,0.05926768124543396
ALAS1,0.02078766181991721,0.046515040322964794,confidential_restricted_data,896,0.033651351071441
ALAS1,0.023136755904499113,0.09855225068366573,confidential_restricted_data,897,0.06084450329408242
ALAS1,0.01936548256262933,0.059996965824784615,confidential_restricted_data,898,0.03968122419370697
ALAS1,0.017891144301502664,0.027809566527102397,confidential_restricted_data,899,0.022850355414302533
ALAS1,0.02837827172091074,0.14969386744136717,confidential_restricted_data,900,0.08903606958113895
ALAS1,0.01717560200194575,0.1297944887309046,confidential_restricted_data,901,0.07348504536642518
ALAS1,0.056710299376562356,0.1873541009584367,confidential_restricted_data,902,0.12203220016749952
ALAS1,0.028291106915354327,0.07785672210723493,confidential_restricted_data,903,0.05307391451129463
ALAS1,0.02623211547841774,0.056614023137986386,confidential_restricted_data,904,0.04142306930820206
ALAS1,0.023698958900391188,0.11526757517636733,confidential_restricted_data,905,0.06948326703837926
ALAS1,0.007367983540935502,0.04751001448210487,confidential_restricted_data,906,0.027438999011520186
ALAS1,0.02194411434773154,0.16546433315592105,confidential_restricted_data,907,0.0937042237518263
ALAS1,0.0035873581530303806,0.07502106921021325,confidential_restricted_data,908,0.03930421368162181
ALAS1,0.010646985251254543,0.024575862079001035,confidential_restricted_data,909,0.017611423665127787
ALAS1,0.025942896658403887,0.11496924197532417,confidential_restricted_data,910,0.07045606931686403
ALAS1,0.007804072237967634,0.022735153989367055,confidential_restricted_data,911,0.015269613113667344
ALAS1,0.012635339938382412,0.0446246232994857,confidential_restricted_data,912,0.028629981618934056
ALAS1,0.003100787089942721,0.0413411706160403,confidential_restricted_data,913,0.02222097885299151
ALAS1,0.018230992792177284,0.04925123057843672,confidential_restricted_data,914,0.033741111685307
ALAS1,0.028592924470710955,0.19501503269897147,confidential_restricted_data,915,0.11180397858484122
ALAS1,0.009094913272102299,0.014078893381227102,confidential_restricted_data,916,0.011586903326664701
ALAS1,0.01541122935628352,0.05701205031218698,confidential_restricted_data,917,0.03621163983423525
ALAS1,0.02951850158057362,0.07163816035255335,confidential_restricted_data,918,0.05057833096656349
ALAS1,0.01647764284234157,0.021590913234752405,confidential_restricted_data,919,0.019034278038546987
ALAS1,0.08966477668231428,0.2851595972929625,confidential_restricted_data,920,0.18741218698763837
ALAS1,0.03539374216791593,0.09880097842822809,confidential_restricted_data,921,0.067097360298072
ALAS1,0.03553916414844853,0.07482208522360899,confidential_restricted_data,922,0.05518062468602876
ALAS1,0.02161055803913781,0.06173817744373051,confidential_restricted_data,923,0.04167436774143416
ALAS1,0.07653837229158508,0.42997805558520436,confidential_restricted_data,924,0.2532582139383947
ALAS1,0.036913372403560525,0.09168691460821542,confidential_restricted_data,925,0.06430014350588797
ALAS1,0.023223404545137962,0.04556985469564235,confidential_restricted_data,926,0.034396629620390154
ALAS1,0.027559894040516026,0.10163688703373652,confidential_restricted_data,927,0.06459839053712628
ALAS1,0.03915632334047793,0.08109045441462667,confidential_restricted_data,928,0.0601233888775523
ALAS1,0.0812236455594241,0.09661206900776077,confidential_restricted_data,929,0.08891785728359244
ALAS1,0.010973947582966395,0.0257201117883876,confidential_restricted_data,930,0.018347029685676995
ALAS1,0.04006564664463031,0.10183566605556152,confidential_restricted_data,931,0.07095065635009591
ALAS1,0.02065285415415106,0.05099241831799087,confidential_restricted_data,932,0.035822636236070966
ALAS1,0.016737987564530852,0.05173871448130142,confidential_restricted_data,933,0.034238351022916134
ALAS1,0.029490380772153112,0.0529824104151559,confidential_restricted_data,934,0.04123639559365451
