Gene name,Expression level,Read count,Strain,Time_min,Expression_combined,Strain_Encoded,Cluster
ALAS1,0.0314513619522724,0.0469130749594753,confidential_restricted_data,576,0.03918221845587384,2,0
ALAS1,0.0547359422197278,0.0616884132887919,confidential_restricted_data,577,0.05821217775425985,2,0
ALAS1,0.0300458400913612,0.089199466026951,confidential_restricted_data,578,0.0596226530591561,2,0
ALAS1,0.0407386478532322,0.0774587877641698,confidential_restricted_data,579,0.059098717808701004,2,0
ALAS1,0.0687385299712249,0.0762648173802372,confidential_restricted_data,580,0.07250167367573104,2,0
ALAS1,0.0526638526489087,0.1330776867008379,confidential_restricted_data,581,0.09287076967487329,2,0
ALAS1,0.0101730177139033,0.0221381552657454,confidential_restricted_data,582,0.01615558648982435,2,0
ALAS1,0.0268785814989027,0.07089193731988,confidential_restricted_data,583,0.04888525940939135,2,0
ALAS1,0.0387074275259785,0.0680562083072971,confidential_restricted_data,584,0.0533818179166378,2,0
ALAS1,0.0038330754081591,0.0688024651691087,confidential_restricted_data,585,0.0363177702886339,2,0
ALAS1,0.008700684232526,0.0169145706551278,confidential_restricted_data,586,0.0128076274438269,2,0
ALAS1,0.0212935142175123,0.0620864529001757,confidential_restricted_data,587,0.041689983558844,2,0
ALAS1,0.033974328165372,0.0569622958582513,confidential_restricted_data,588,0.045468312011811646,2,0
ALAS1,0.0498030606888602,0.1085517683697009,confidential_restricted_data,589,0.07917741452928055,2,0
ALAS1,0.0480124630330709,0.0785034929455923,confidential_restricted_data,590,0.0632579779893316,2,0
ALAS1,0.0442918145714683,0.1283515914084833,confidential_restricted_data,591,0.0863217029899758,2,0
ALAS1,0.0329274546950794,0.0452713518514202,confidential_restricted_data,592,0.0390994032732498,2,0
ALAS1,0.026876538396004,0.0561663442409834,confidential_restricted_data,593,0.041521441318493696,2,0
ALAS1,0.0726888526595674,0.0656683024630423,confidential_restricted_data,594,0.06917857756130485,2,0
ALAS1,0.0376995430697372,0.0719864114321195,confidential_restricted_data,595,0.05484297725092835,2,0
ALAS1,0.0141514049235407,0.0364160674576897,confidential_restricted_data,596,0.025283736190615202,2,0
ALAS1,0.0174065229286372,0.0297994904685034,confidential_restricted_data,597,0.0236030066985703,2,0
ALAS1,0.0320736496583244,0.0792496866265133,confidential_restricted_data,598,0.05566166814241885,2,0
ALAS1,0.0868091535570318,0.1898409988212286,confidential_restricted_data,599,0.1383250761891302,2,0
ALAS1,0.0369255998833941,0.0609422176179217,confidential_restricted_data,600,0.048933908750657895,2,0
ALAS1,0.0234659493620611,0.0575095475902472,confidential_restricted_data,601,0.04048774847615415,2,0
ALAS1,0.014258930099778,0.0317396721444084,confidential_restricted_data,602,0.0229993011220932,2,0
ALAS1,0.0615794135821389,0.1968558542157163,confidential_restricted_data,603,0.1292176338989276,2,0
ALAS1,0.0003189659670841,0.0655688149471261,confidential_restricted_data,604,0.0329438904571051,2,0
ALAS1,0.0001817834636578,0.0253221343629198,confidential_restricted_data,605,0.012751958913288801,2,0
ALAS1,0.0290761482462241,0.0492015216445916,confidential_restricted_data,606,0.03913883494540785,2,0
ALAS1,0.0361023072590976,0.0589522583549203,confidential_restricted_data,607,0.04752728280700895,2,0
ALAS1,0.0298851654973946,0.0810406997119473,confidential_restricted_data,608,0.05546293260467095,2,0
ALAS1,0.0072407854155085,0.022784909687021,confidential_restricted_data,609,0.01501284755126475,2,0
ALAS1,0.0500968124188809,0.1168100147383108,confidential_restricted_data,610,0.08345341357859586,2,0
ALAS1,0.0452348873965992,0.1602405838769978,confidential_restricted_data,611,0.1027377356367985,2,0
ALAS1,0.0845800360794247,0.2717771802015266,confidential_restricted_data,612,0.17817860814047565,2,0
ALAS1,0.070689245337717,0.0955175968854706,confidential_restricted_data,613,0.0831034211115938,2,0
ALAS1,0.0430144225675522,0.082980876412979,confidential_restricted_data,614,0.0629976494902656,2,0
ALAS1,0.0192453227230967,0.0437291471034956,confidential_restricted_data,615,0.03148723491329615,2,0
ALAS1,0.0474084830140137,0.0975570825044676,confidential_restricted_data,616,0.07248278275924065,2,0
ALAS1,0.0328791998620788,0.0485547254343804,confidential_restricted_data,617,0.040716962648229604,2,0
ALAS1,0.0292913890168469,0.0600467454018303,confidential_restricted_data,618,0.044669067209338595,2,0
ALAS1,0.0016617204973821,0.1077557801871144,confidential_restricted_data,619,0.05470875034224825,2,0
ALAS1,0.0250998388698395,0.0488034870080811,confidential_restricted_data,620,0.036951662938960295,2,0
ALAS1,0.0003090618281787,0.0278095625472037,confidential_restricted_data,621,0.014059312187691199,2,0
ALAS1,0.0019078760735314,0.037112569616822,confidential_restricted_data,622,0.0195102228451767,2,0
ALAS1,0.0071214483260881,0.0652703235451126,confidential_restricted_data,623,0.03619588593560035,2,0
ALAS1,0.0073215538479217,0.0103477513535448,confidential_restricted_data,624,0.00883465260073325,2,0
ALAS1,0.0034919969839106,0.0475100199544654,confidential_restricted_data,625,0.025501008469188003,2,0
ALAS1,0.0247874069997165,0.0741753258274601,confidential_restricted_data,626,0.0494813664135883,2,0
ALAS1,0.0171947803429894,0.0454702970340128,confidential_restricted_data,627,0.031332538688501096,2,0
ALAS1,0.016344449539241,0.0412914656620938,confidential_restricted_data,628,0.028817957600667403,2,0
ALAS1,0.0102572064873944,0.0242774099784864,confidential_restricted_data,629,0.017267308232940398,2,0
ALAS1,0.0081643864879837,0.1751157634357211,confidential_restricted_data,630,0.0916400749618524,2,0
ALAS1,0.0298566710382681,0.0588029972318063,confidential_restricted_data,631,0.0443298341350372,2,0
ALAS1,0.0701090795631741,0.1259141422936638,confidential_restricted_data,632,0.09801161092841895,2,0
ALAS1,0.025759339551491,0.0405950057893844,confidential_restricted_data,633,0.0331771726704377,2,0
ALAS1,0.0949841759165535,0.1403414738096925,confidential_restricted_data,634,0.117662824863123,2,0
ALAS1,0.0384197787574888,0.0740758432864172,confidential_restricted_data,635,0.056247811021953004,2,0
ALAS1,0.0995047494621477,0.2119297809570755,confidential_restricted_data,636,0.1557172652096116,2,0
ALAS1,0.0169791707120543,0.048753743250123,confidential_restricted_data,637,0.03286645698108865,2,0
ALAS1,0.073002568355193,0.0910401843648239,confidential_restricted_data,638,0.08202137636000845,2,0
ALAS1,0.0123771281389731,0.1035270980974616,confidential_restricted_data,639,0.05795211311821735,2,0
ALAS1,0.0223843048193405,0.049848230297033,confidential_restricted_data,640,0.036116267558186754,2,0
ALAS1,0.0605774500524694,0.1479027085921459,confidential_restricted_data,641,0.10424007932230765,2,0
ALAS1,0.0165378221627764,0.0400477418689489,confidential_restricted_data,642,0.028292782015862647,2,0
ALAS1,0.0229003008755244,0.0244266228453295,confidential_restricted_data,643,0.02366346186042695,2,0
ALAS1,0.014771784855315,0.0956170645018936,confidential_restricted_data,644,0.0551944246786043,2,0
ALAS1,0.0497771374735342,0.0333316310975249,confidential_restricted_data,645,0.041554384285529544,2,0
ALAS1,0.0313453481452369,0.0437291411336477,confidential_restricted_data,646,0.0375372446394423,2,0
ALAS1,0.0332746803920004,0.0347246354157895,confidential_restricted_data,647,0.03399965790389495,2,0
ALAS1,0.0225933875389051,0.041689466469466,confidential_restricted_data,648,0.032141427004185555,2,0
ALAS1,0.069143481109425,0.1021342007389726,confidential_restricted_data,649,0.0856388409241988,2,0
ALAS1,0.078720987022675,0.129844028519058,confidential_restricted_data,650,0.1042825077708665,2,0
ALAS1,0.0357257487841585,0.0671607793726033,confidential_restricted_data,651,0.0514432640783809,2,0
ALAS1,0.0348042662632823,0.0428336689175563,confidential_restricted_data,652,0.0388189675904193,2,0
ALAS1,0.0224428542083304,0.0056713545478015,confidential_restricted_data,653,0.014057104378065951,2,0
ALAS1,0.0240188829462086,0.0182080317388955,confidential_restricted_data,654,0.02111345734255205,2,0
ALAS1,0.0371200838782601,0.063628654165689,confidential_restricted_data,655,0.05037436902197455,2,0
ALAS1,0.0232889970104159,0.0180587999675339,confidential_restricted_data,656,0.0206738984889749,2,0
ALAS1,0.0829682554360153,0.2128745093935432,confidential_restricted_data,657,0.14792138241477926,2,0
ALAS1,0.0204433630535264,0.0098999978334426,confidential_restricted_data,658,0.0151716804434845,2,0
ALAS1,0.0507597909263342,0.0454703353405371,confidential_restricted_data,659,0.04811506313343565,2,0
ALAS1,0.0206562194057017,0.0447738446236134,confidential_restricted_data,660,0.03271503201465755,2,0
ALAS1,0.0351895588234737,0.0717874214756673,confidential_restricted_data,661,0.0534884901495705,2,0
ALAS1,0.0352700901314005,0.0108452361944219,confidential_restricted_data,662,0.023057663162911197,2,0
ALAS1,0.010185875130504,0.0210437119977203,confidential_restricted_data,663,0.01561479356411215,2,0
ALAS1,0.0255702148095393,0.0393014740624161,confidential_restricted_data,664,0.032435844435977704,2,0
ALAS1,0.0247520431160723,0.0173125391258237,confidential_restricted_data,665,0.021032291120948,2,0
ALAS1,0.0673480679104026,0.0960149797414453,confidential_restricted_data,666,0.08168152382592395,2,0
ALAS1,0.0129390185616784,0.0301974758537684,confidential_restricted_data,667,0.0215682472077234,2,0
ALAS1,0.0331023340038654,0.0409930006269086,confidential_restricted_data,668,0.037047667315387,2,0
ALAS1,0.0658988013721278,0.082085429071254,confidential_restricted_data,669,0.0739921152216909,2,0
ALAS1,0.027824730954366,0.0437789097659722,confidential_restricted_data,670,0.0358018203601691,2,0
ALAS1,0.0634204959991805,0.1015869283612526,confidential_restricted_data,671,0.08250371218021654,2,0
ALAS1,0.0618120554577551,0.1434754031942019,confidential_restricted_data,672,0.10264372932597851,2,0
ALAS1,0.0554462761637709,0.0168150816467497,confidential_restricted_data,673,0.036130678905260304,2,0
ALAS1,0.0165714351575355,0.0308442775363402,confidential_restricted_data,674,0.023707856346937853,2,0
ALAS1,0.0669845405038347,0.0659668247092702,confidential_restricted_data,675,0.06647568260655246,2,0
ALAS1,0.06109418981727,0.1589970297270319,confidential_restricted_data,676,0.11004560977215094,2,0
ALAS1,0.0084517454376566,0.0252723612532093,confidential_restricted_data,677,0.01686205334543295,2,0
ALAS1,0.0455560952679193,0.0662653519303714,confidential_restricted_data,678,0.055910723599145354,2,0
ALAS1,0.038310731433664,0.0886024981475437,confidential_restricted_data,679,0.06345661479060385,2,0
ALAS1,0.0260967952405292,0.0250733211997832,confidential_restricted_data,680,0.0255850582201562,2,0
ALAS1,0.0253603560462008,0.0494999752375682,confidential_restricted_data,681,0.037430165641884505,2,0
ALAS1,0.0313111028185138,0.0484055195323599,confidential_restricted_data,682,0.03985831117543685,2,0
ALAS1,0.0341307991888962,0.043331157738332,confidential_restricted_data,683,0.038730978463614105,2,0
ALAS1,0.0247590035580696,0.0398985180573846,confidential_restricted_data,684,0.0323287608077271,2,0
ALAS1,0.0194649407159322,0.0404954371830337,confidential_restricted_data,685,0.02998018894948295,2,0
ALAS1,0.0194778005277298,0.0389532393999317,confidential_restricted_data,686,0.02921551996383075,2,0
ALAS1,0.0226964600442294,0.0559673249327788,confidential_restricted_data,687,0.0393318924885041,2,0
ALAS1,0.0227316766232683,0.0414904234311158,confidential_restricted_data,688,0.03211105002719205,2,0
ALAS1,0.0323116028829183,0.0358688522910124,confidential_restricted_data,689,0.03409022758696535,2,0
ALAS1,0.0291114678187269,0.0349236054727486,confidential_restricted_data,690,0.032017536645737754,2,0
ALAS1,0.0350064663847465,0.0433311612207433,confidential_restricted_data,691,0.039168813802744895,2,0
ALAS1,0.0312528145059788,0.0659170834387488,confidential_restricted_data,692,0.0485849489723638,2,0
ALAS1,0.0207906761751318,0.0254713233503711,confidential_restricted_data,693,0.02313099976275145,2,0
ALAS1,0.0220729711469655,0.0348241368613509,confidential_restricted_data,694,0.0284485540041582,2,0
ALAS1,0.0415640207059784,0.0786029779740719,confidential_restricted_data,695,0.060083499340025145,2,0
ALAS1,0.0594737493397101,0.1307892425031582,confidential_restricted_data,696,0.09513149592143416,2,0
ALAS1,0.0236277760457044,0.0373115665380968,confidential_restricted_data,697,0.0304696712919006,2,0
ALAS1,0.0189858642237357,0.0115914398250894,confidential_restricted_data,698,0.015288652024412552,2,0
ALAS1,0.0339275200312586,0.056564309229268,confidential_restricted_data,699,0.0452459146302633,2,0
ALAS1,0.0604324735785478,0.0636783780241539,confidential_restricted_data,700,0.062055425801350844,2,0
ALAS1,0.0416958092261362,0.0535296564260475,confidential_restricted_data,701,0.04761273282609185,2,0
ALAS1,0.0787003200667995,0.1379532560408829,confidential_restricted_data,702,0.1083267880538412,2,0
ALAS1,0.0626615479426119,0.154071830553627,confidential_restricted_data,703,0.10836668924811946,2,0
ALAS1,0.0428973549271313,0.0326848990631791,confidential_restricted_data,704,0.0377911269951552,2,0
ALAS1,0.0337869686834864,0.0413412467316015,confidential_restricted_data,705,0.03756410770754395,2,0
ALAS1,0.0232965466708342,0.0413909457157,confidential_restricted_data,706,0.032343746193267096,2,0
ALAS1,0.0332990611005658,0.0715387046758261,confidential_restricted_data,707,0.05241888288819595,2,0
ALAS1,0.032426905263273,0.0139793964130516,confidential_restricted_data,708,0.0232031508381623,2,0
ALAS1,0.03320378017054,0.0608427201522589,confidential_restricted_data,709,0.04702325016139945,2,0
ALAS1,0.0232452511354538,0.0262673359098367,confidential_restricted_data,710,0.02475629352264525,2,0
ALAS1,0.0299858452010825,0.0212924914809648,confidential_restricted_data,711,0.02563916834102365,2,0
ALAS1,0.0260195788850196,0.0175613026894737,confidential_restricted_data,712,0.02179044078724665,2,0
ALAS1,0.032522887985971,0.013631170008857,confidential_restricted_data,713,0.023077028997413998,2,0
ALAS1,0.0273420508885339,0.0387542608856881,confidential_restricted_data,714,0.033048155887111,2,0
ALAS1,0.1344904650591296,0.1828265404216289,confidential_restricted_data,715,0.15865850274037924,2,0
ALAS1,0.0285162841600397,0.0725336673927577,confidential_restricted_data,716,0.050524975776398695,2,0
ALAS1,0.0177440911919266,0.0473110628321769,confidential_restricted_data,717,0.03252757701205175,2,0
ALAS1,0.0222288816944308,0.0424356293061725,confidential_restricted_data,718,0.03233225550030165,2,0
ALAS1,0.029611605276678,0.0101487638845293,confidential_restricted_data,719,0.01988018458060365,2,0
ALAS1,0.0368095717583989,0.0782049881114209,confidential_restricted_data,720,0.0575072799349099,2,0
ALAS1,0.0274310887380139,0.0522360978347635,confidential_restricted_data,721,0.0398335932863887,2,0
ALAS1,0.0245739674171123,0.0406447445724692,confidential_restricted_data,722,0.03260935599479075,2,0
ALAS1,0.0178037878801995,0.044027595721599,confidential_restricted_data,723,0.030915691800899252,2,0
ALAS1,0.039194711160124,0.0421869552902416,confidential_restricted_data,724,0.0406908332251828,2,0
ALAS1,0.0411577665807009,0.0602457199361753,confidential_restricted_data,725,0.0507017432584381,2,0
ALAS1,0.0366402924198089,0.0459180948304872,confidential_restricted_data,726,0.04127919362514805,2,0
ALAS1,0.0391692526129836,0.0611412175241204,confidential_restricted_data,727,0.050155235068552004,2,0
ALAS1,0.0230844507936535,0.0298492312415375,confidential_restricted_data,728,0.0264668410175955,2,0
ALAS1,0.0133091183883567,0.0134321752765264,confidential_restricted_data,729,0.01337064683244155,2,0
ALAS1,0.0296868324212176,0.0140788565671648,confidential_restricted_data,730,0.0218828444941912,2,0
ALAS1,0.0456002279671699,0.0650713425434323,confidential_restricted_data,731,0.0553357852553011,2,0
ALAS1,0.0350050999249532,0.0225362043293884,confidential_restricted_data,732,0.028770652127170802,2,0
ALAS1,0.0153232837165594,0.019252750153481,confidential_restricted_data,733,0.0172880169350202,2,0
ALAS1,0.0325363633633547,0.0421371767081706,confidential_restricted_data,734,0.03733677003576265,2,0
ALAS1,0.0394867311628343,0.0748220394547747,confidential_restricted_data,735,0.0571543853088045,2,0
ALAS1,0.0404406446488325,0.0203969804608618,confidential_restricted_data,736,0.03041881255484715,2,0
ALAS1,0.0189643361945987,0.0313914469341833,confidential_restricted_data,737,0.025177891564391,2,0
ALAS1,0.0171279339921692,0.0607929813691741,confidential_restricted_data,738,0.03896045768067165,2,0
ALAS1,0.0568180329349241,0.0796974714883171,confidential_restricted_data,739,0.0682577522116206,2,0
ALAS1,0.0292550466952963,0.0231828895999254,confidential_restricted_data,740,0.02621896814761085,2,0
ALAS1,0.0214076537298045,0.0407442420381319,confidential_restricted_data,741,0.0310759478839682,2,0
ALAS1,0.0139555377025035,0.0572607914889071,confidential_restricted_data,742,0.0356081645957053,2,0
ALAS1,0.0091065623119007,0.0163673331015208,confidential_restricted_data,743,0.012736947706710751,2,0
ALAS1,0.0392365564463989,0.0738270767378432,confidential_restricted_data,744,0.056531816592121045,2,0
ALAS1,0.0773619571298952,0.0939256175353736,confidential_restricted_data,745,0.08564378733263439,2,0
ALAS1,0.0799612630564634,0.1572062265812504,confidential_restricted_data,746,0.1185837448188569,2,0
ALAS1,0.0418636167162722,0.0538778453196976,confidential_restricted_data,747,0.047870731017984905,2,0
ALAS1,0.0342246322224364,0.0240286071133374,confidential_restricted_data,748,0.029126619667886898,2,0
ALAS1,0.0299319460867444,0.0509426874947033,confidential_restricted_data,749,0.04043731679072385,2,0
ALAS1,0.03263930652805,0.0451220927182555,confidential_restricted_data,750,0.03888069962315275,2,0
ALAS1,0.0336098642368423,0.0274612806234232,confidential_restricted_data,751,0.03053557243013275,2,0
ALAS1,0.0217880301484958,0.0346251175531463,confidential_restricted_data,752,0.02820657385082105,2,0
ALAS1,0.0180829085503645,0.0058703504741016,confidential_restricted_data,753,0.01197662951223305,2,0
ALAS1,0.0022787974527234,0.0389532876562026,confidential_restricted_data,754,0.020616042554463,2,0
ALAS1,0.02871869146603,0.0088055078016087,confidential_restricted_data,755,0.01876209963381935,2,0
ALAS1,0.0287502086635601,0.0355703688487961,confidential_restricted_data,756,0.0321602887561781,2,0
ALAS1,0.0602924779164408,0.0299984456008426,confidential_restricted_data,757,0.0451454617586417,2,0
ALAS1,0.02878004682811,0.038256780522197,confidential_restricted_data,758,0.0335184136751535,2,0
ALAS1,0.0029504345967289,0.047012570932676,confidential_restricted_data,759,0.02498150276470245,2,0
ALAS1,0.0213311750949196,0.0339784108906543,confidential_restricted_data,760,0.02765479299278695,2,0
ALAS1,0.0961100453736028,0.114720561492058,confidential_restricted_data,761,0.1054153034328304,2,0
ALAS1,0.058922245688072,0.1484999824262601,confidential_restricted_data,762,0.10371111405716606,2,0
ALAS1,0.0660842411037515,0.1034773344400104,confidential_restricted_data,763,0.08478078777188094,2,0
ALAS1,0.087376367304699,0.14586371250068,confidential_restricted_data,764,0.1166200399026895,2,0
ALAS1,0.0290787841603391,0.0894482067061839,confidential_restricted_data,765,0.0592634954332615,2,0
ALAS1,0.0189036299308605,0.0306452103201059,confidential_restricted_data,766,0.0247744201254832,2,0
ALAS1,0.0333409459075884,0.0418884330440137,confidential_restricted_data,767,0.037614689475801044,2,0
ALAS1,0.0223578019663809,0.0157206055445609,confidential_restricted_data,768,0.0190392037554709,2,0
ALAS1,0.0364038457740232,0.0262175628001263,confidential_restricted_data,769,0.03131070428707475,2,0
ALAS1,0.075814142613114,0.1577533686172904,confidential_restricted_data,770,0.1167837556152022,2,0
ALAS1,0.0215120962877174,0.0298989466427179,confidential_restricted_data,771,0.02570552146521765,2,0
ALAS1,0.049603904862571,0.0862146634439769,confidential_restricted_data,772,0.06790928415327395,2,0
ALAS1,0.0222570611851737,0.0048753753199869,confidential_restricted_data,773,0.0135662182525803,2,0
ALAS1,0.0084014486993556,0.0711406929237327,confidential_restricted_data,774,0.03977107081154416,2,0
ALAS1,0.039781603844973,0.0538281070341001,confidential_restricted_data,775,0.04680485543953655,2,0
ALAS1,0.0238269582191588,0.0291030087063516,confidential_restricted_data,776,0.0264649834627552,2,0
ALAS1,0.0697851255986848,0.0797969674615179,confidential_restricted_data,777,0.07479104653010135,2,0
ALAS1,0.0346665975348988,0.0558180767443354,confidential_restricted_data,778,0.0452423371396171,2,0
ALAS1,0.0157036888776127,0.0100492604490186,confidential_restricted_data,779,0.012876474663315651,2,0
ALAS1,0.0221900663321499,0.0061190966256951,confidential_restricted_data,780,0.0141545814789225,2,0
ALAS1,0.0196136321401422,0.0162180883954886,confidential_restricted_data,781,0.0179158602678154,2,0
ALAS1,0.0289618925668855,0.010745707834796,confidential_restricted_data,782,0.01985380020084075,2,0
ALAS1,0.0441094670389562,0.033381438533861,confidential_restricted_data,783,0.038745452786408605,2,0
ALAS1,0.0256668945345157,0.0432316239560943,confidential_restricted_data,784,0.034449259245305,2,0
ALAS1,0.0285633761249778,0.0637281396916558,confidential_restricted_data,785,0.046145757908316806,2,0
ALAS1,0.0211699807432402,0.0078603047622297,confidential_restricted_data,786,0.014515142752734949,2,0
ALAS1,0.0452261245689849,0.0127356522229263,confidential_restricted_data,787,0.0289808883959556,2,0
ALAS1,0.0763845743077266,0.1446197255367384,confidential_restricted_data,788,0.1105021499222325,2,0
ALAS1,0.0265646526307589,0.035620098677109,confidential_restricted_data,789,0.031092375653933947,2,0
ALAS1,0.0481803244151356,0.0613401676815864,confidential_restricted_data,790,0.054760246048361,2,0
ALAS1,0.014170746137969,0.0253718522515368,confidential_restricted_data,791,0.0197712991947529,2,0
ALAS1,0.0325967091499695,0.060942222592795,confidential_restricted_data,792,0.04676946587138225,2,0
ALAS1,0.0760238289222805,0.037013032352173,confidential_restricted_data,793,0.05651843063722675,2,0
ALAS1,0.0362647183707683,0.062384905995665,confidential_restricted_data,794,0.049324812183216646,2,0
ALAS1,0.020493535241592,0.0385552425724582,confidential_restricted_data,795,0.0295243889070251,2,0
ALAS1,0.0477614835304996,0.1040246177624517,confidential_restricted_data,796,0.07589305064647565,2,0
ALAS1,0.0305762288853159,0.069101019752013,confidential_restricted_data,797,0.04983862431866445,2,0
ALAS1,0.0565130273725824,0.1512861024999509,confidential_restricted_data,798,0.10389956493626665,2,0
ALAS1,0.0095490892980205,0.0526838881689279,confidential_restricted_data,799,0.0311164887334742,2,0
ALAS1,0.0521009478603445,0.2723745873622448,confidential_restricted_data,800,0.16223776761129466,2,0
ALAS1,0.0256532850261093,0.0843240722999329,confidential_restricted_data,801,0.054988678663021096,2,0
ALAS1,0.0434578633212639,0.1103424660481688,confidential_restricted_data,802,0.07690016468471635,2,0
ALAS1,0.0166024302021559,0.0383562317215382,confidential_restricted_data,803,0.02747933096184705,2,0
ALAS1,0.0210412365182573,0.0384557948555283,confidential_restricted_data,804,0.029748515686892803,2,0
ALAS1,0.0727884521294835,0.2247651331230072,confidential_restricted_data,805,0.14877679262624535,2,0
ALAS1,0.0318700734962794,0.1032286057004734,confidential_restricted_data,806,0.0675493395983764,2,0
ALAS1,0.0259982340884403,0.0720361701146974,confidential_restricted_data,807,0.049017202101568846,2,0
ALAS1,0.0501593366370155,0.1648673155277809,confidential_restricted_data,808,0.10751332608239819,2,0
ALAS1,0.0148635759835548,0.0398984737810124,confidential_restricted_data,809,0.027381024882283597,2,0
ALAS1,0.0176673359118074,0.039351232744994,confidential_restricted_data,810,0.0285092843284007,2,0
ALAS1,0.0421637396698693,0.1488980916858698,confidential_restricted_data,811,0.09553091567786955,2,0
ALAS1,0.007853608501274,0.0351723556042407,confidential_restricted_data,812,0.02151298205275735,2,0
ALAS1,0.0145345106690234,0.0804934994698899,confidential_restricted_data,813,0.04751400506945665,2,0
ALAS1,0.0272521747201623,0.078652749093833,confidential_restricted_data,814,0.05295246190699765,2,0
ALAS1,0.0310493006190515,0.0786030426474245,confidential_restricted_data,815,0.054826171633238,2,0
ALAS1,0.0259772892897322,0.1191484539250494,confidential_restricted_data,816,0.0725628716073908,2,0
ALAS1,0.0207214681602341,0.025521119841986,confidential_restricted_data,817,0.02312129400111005,2,0
ALAS1,0.0293931381759208,0.0671110669563469,confidential_restricted_data,818,0.04825210256613385,2,0
ALAS1,0.0512717965845939,0.2438681724248295,confidential_restricted_data,819,0.1475699845047117,2,0
ALAS1,0.0341386877696665,0.0253221398352804,confidential_restricted_data,820,0.02973041380247345,2,0
ALAS1,0.0359131992835238,0.0532311754712678,confidential_restricted_data,821,0.0445721873773958,2,0
ALAS1,0.0242074340385187,0.0541266163456575,confidential_restricted_data,822,0.0391670251920881,2,0
ALAS1,0.0457262165181961,0.0479080202643503,confidential_restricted_data,823,0.0468171183912732,2,0
ALAS1,0.0126624763209044,0.0076115610980729,confidential_restricted_data,824,0.01013701870948865,2,0
ALAS1,0.0255605585735062,0.0298989894266281,confidential_restricted_data,825,0.027729774000067153,2,0
ALAS1,0.0136450806721694,0.0871597898703072,confidential_restricted_data,826,0.050402435271238305,2,0
ALAS1,0.0379685679852501,0.138600118914396,confidential_restricted_data,827,0.08828434344982306,2,0
ALAS1,0.0265148852309581,0.063628587502387,confidential_restricted_data,828,0.04507173636667255,2,0
ALAS1,0.0300021157731706,0.0813889269121217,confidential_restricted_data,829,0.055695521342646145,2,0
ALAS1,0.0377305560783338,0.1822294839894772,confidential_restricted_data,830,0.1099800200339055,2,0
ALAS1,0.0326352035558747,0.0991988115823706,confidential_restricted_data,831,0.06591700756912265,2,0
ALAS1,0.0213964489990187,0.0428833858111987,confidential_restricted_data,832,0.0321399174051087,2,0
ALAS1,0.0307149167699519,0.0316899428135828,confidential_restricted_data,833,0.03120242979176735,2,0
ALAS1,0.0309697261922596,0.1225809065507614,confidential_restricted_data,834,0.0767753163715105,2,0
ALAS1,0.0336893153109973,0.0423361691520594,confidential_restricted_data,835,0.038012742231528354,2,0
ALAS1,0.02645173586645,0.0195512659323737,confidential_restricted_data,836,0.02300150089941185,2,0
ALAS1,0.0164850344197689,0.0304461997179296,confidential_restricted_data,837,0.02346561706884925,2,0
ALAS1,0.0772652702193283,0.302323029516744,confidential_restricted_data,838,0.18979414986803617,2,0
ALAS1,0.0712231263286546,0.3027211522085116,confidential_restricted_data,839,0.18697213926858308,2,0
ALAS1,0.0165849380796828,0.0486045269008686,confidential_restricted_data,840,0.032594732490275696,2,0
ALAS1,0.027636249322764,0.043331121421757,confidential_restricted_data,841,0.0354836853722605,2,0
ALAS1,0.0666210777675813,0.2508330858624076,confidential_restricted_data,842,0.15872708181499445,2,0
ALAS1,0.0168260397905139,0.0832296459464769,confidential_restricted_data,843,0.050027842868495404,2,0
ALAS1,0.0272069833439113,0.0903933440772355,confidential_restricted_data,844,0.058800163710573394,2,0
ALAS1,0.0317498789263928,0.0550221019939068,confidential_restricted_data,845,0.0433859904601498,2,0
ALAS1,0.0770376510714714,0.2165062464882058,confidential_restricted_data,846,0.1467719487798386,2,0
ALAS1,0.0325646266859868,0.0414904382064895,confidential_restricted_data,847,0.037027532446238146,2,0
ALAS1,0.0280906205572242,0.0659668197343969,confidential_restricted_data,848,0.047028720145810554,2,0
ALAS1,0.0322952101557917,0.0544250888431526,confidential_restricted_data,849,0.043360149499472145,2,0
ALAS1,0.0183242138529265,0.0214914227339122,confidential_restricted_data,850,0.019907818293419352,2,0
ALAS1,0.0291440173460921,0.0861648898367791,confidential_restricted_data,851,0.0576544535914356,2,0
ALAS1,0.0304261698037142,0.0275110666678042,confidential_restricted_data,852,0.0289686182357592,2,0
ALAS1,0.0524407197047205,0.1620319063995501,confidential_restricted_data,853,0.1072363130521353,2,0
ALAS1,0.045716623754879,0.0686035224739527,confidential_restricted_data,854,0.057160073114415844,2,0
ALAS1,0.0249047225430096,0.0471120101923213,confidential_restricted_data,855,0.036008366367665454,2,0
ALAS1,0.0447909268851747,0.1138248877935986,confidential_restricted_data,856,0.07930790733938665,2,0
ALAS1,0.0051056770184087,0.0849210968928956,confidential_restricted_data,857,0.04501338695565215,2,0
ALAS1,0.0183705824684209,0.0353713440682309,confidential_restricted_data,858,0.0268709632683259,2,0
ALAS1,0.0513404321474485,0.0812894314364083,confidential_restricted_data,859,0.0663149317919284,2,0
ALAS1,0.034058913343939,0.044077383258442,confidential_restricted_data,860,0.0390681483011905,2,0
ALAS1,0.0111615885004798,0.0644743726740757,confidential_restricted_data,861,0.03781798058727775,2,0
